OT_ID,Equipo_ID,Nombre_Equipo,Servicio,Criticidad,Marca,Fecha,Tipo_OT,Tipo_Falla,MTTR_Horas,Costo_OT_COP,Tecnico,Estado_OT
OT-001704,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-04-02,Preventivo,PM Programado,3.1,885286,Andrés Peña,Cerrada
OT-001705,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-06-25,Preventivo,PM Programado,2.6,611464,Andrés Peña,Cerrada
OT-001706,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-09-29,Preventivo,PM Programado,1.7,1105035,Sandra López,Pendiente
OT-001707,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-12-25,Preventivo,PM Programado,3.7,966085,Paola Gómez,Cerrada
OT-001708,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-03-27,Preventivo,PM Programado,2.8,996865,Carlos Rodríguez,Pendiente
OT-001709,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-06-24,Preventivo,PM Programado,3.0,618044,Laura Martínez,Cerrada
OT-001710,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-09-20,Preventivo,PM Programado,2.4,696791,Andrés Peña,Cerrada
OT-001711,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-12-28,Preventivo,PM Programado,3.8,402781,Carlos Rodríguez,Cerrada
OT-001712,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-03-26,Preventivo,PM Programado,1.4,653391,Paola Gómez,Cerrada
OT-001713,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-06-25,Preventivo,PM Programado,1.1,949099,Andrés Peña,Pendiente
OT-001714,BIO-0064,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-09-10,Preventivo,PM Programado,1.4,986010,Laura Martínez,Cerrada
OT-001715,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-03-05,Correctivo,Software,3.6,2612000,Diana Vargas,Cerrada
OT-001716,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-04-18,Correctivo,Eléctrica,7.9,16991000,Jhon Castro,Cerrada
OT-001717,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-05-02,Correctivo,Calibración,14.8,5936000,Diana Vargas,Cerrada
OT-001718,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-07-06,Correctivo,Sensor/Transductor,2.1,5355000,Sandra López,Cerrada
OT-001719,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-09-18,Correctivo,Mecánica,9.4,1748000,Paola Gómez,Cerrada
OT-001720,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-09-29,Correctivo,Mecánica,3.1,2470000,Carlos Rodríguez,Cerrada
OT-001721,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-10-27,Correctivo,Mecánica,4.3,6410000,Carlos Rodríguez,Cerrada
OT-001722,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-12-13,Correctivo,Eléctrica,2.9,2579000,Laura Martínez,Cerrada
OT-001723,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-04-10,Correctivo,Calibración,14.3,3533000,Diana Vargas,Cerrada
OT-001724,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-04-27,Correctivo,Software,3.4,1240000,Jhon Castro,Cerrada
OT-001725,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-06-02,Correctivo,Software,6.1,6127000,Andrés Peña,Cerrada
OT-001726,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-06-22,Correctivo,Sensor/Transductor,22.6,823000,Paola Gómez,Cerrada
OT-001727,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-08-01,Correctivo,Software,1.4,969000,Sandra López,Cerrada
OT-001728,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-08-03,Correctivo,Calibración,0.5,19471000,Sandra López,Cerrada
OT-001729,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-09-24,Correctivo,Mecánica,0.5,6121000,Andrés Peña,Cerrada
OT-001730,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-09-30,Correctivo,Calibración,7.1,1999000,Miguel Torres,Cerrada
OT-001731,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-10-19,Correctivo,Accesorio,9.8,724000,Paola Gómez,Cerrada
OT-001732,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-10-22,Correctivo,Accesorio,2.2,694000,Miguel Torres,Cerrada
OT-001733,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-12-17,Correctivo,Software,24.0,3981000,Andrés Peña,Cerrada
OT-001734,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-01-09,Correctivo,Mecánica,1.6,3025000,Jhon Castro,Cerrada
OT-001735,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-01-20,Correctivo,Accesorio,24.0,5309000,Jhon Castro,En proceso
OT-001736,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-03-10,Correctivo,Sensor/Transductor,3.7,1922000,Diana Vargas,Cerrada
OT-001737,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-03-30,Correctivo,Accesorio,2.9,7073000,Jhon Castro,Cerrada
OT-001738,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-04-13,Correctivo,Eléctrica,0.5,923000,Paola Gómez,Cerrada
OT-001739,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-04-22,Correctivo,Accesorio,1.9,225000,Carlos Rodríguez,Cerrada
OT-001740,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-05-24,Correctivo,Calibración,14.0,6805000,Jhon Castro,Cerrada
OT-001741,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-06-19,Correctivo,Calibración,2.9,18820000,Diana Vargas,Cerrada
OT-001742,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-08-12,Correctivo,Software,16.4,2189000,Laura Martínez,Cerrada
OT-001743,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-09-05,Correctivo,Eléctrica,2.5,6143000,Laura Martínez,Cerrada
OT-001744,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2021-12-31,Preventivo,PM Programado,2.8,813745,Sandra López,Pendiente
OT-001745,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-04-01,Preventivo,PM Programado,2.3,1120964,Carlos Rodríguez,Cerrada
OT-001746,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-07-05,Preventivo,PM Programado,1.6,961537,Paola Gómez,Cerrada
OT-001747,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-09-23,Preventivo,PM Programado,1.4,396552,Andrés Peña,Pendiente
OT-001748,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2022-12-20,Preventivo,PM Programado,3.3,1000987,Diana Vargas,Cerrada
OT-001749,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-03-30,Preventivo,PM Programado,1.6,473047,Diana Vargas,Cerrada
OT-001750,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-06-26,Preventivo,PM Programado,2.7,533313,Sandra López,Cerrada
OT-001751,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-09-23,Preventivo,PM Programado,3.6,324361,Paola Gómez,Cerrada
OT-001752,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2023-12-16,Preventivo,PM Programado,2.6,470869,Andrés Peña,Cerrada
OT-001753,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-03-26,Preventivo,PM Programado,2.3,959198,Jhon Castro,Cerrada
OT-001754,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-06-22,Preventivo,PM Programado,2.4,434631,Carlos Rodríguez,Cerrada
OT-001755,BIO-0065,Equipo de Anestesia,Quirófano,Crítico,Draeger,2024-09-23,Preventivo,PM Programado,2.8,694273,Diana Vargas,Cerrada
OT-001756,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-01-28,Correctivo,Eléctrica,13.7,2404000,Jhon Castro,Cerrada
OT-001757,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-03-30,Correctivo,Eléctrica,7.9,1477000,Jhon Castro,Cerrada
OT-001758,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-07-08,Correctivo,Eléctrica,2.4,6248000,Jhon Castro,Cerrada
OT-001759,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-12-06,Correctivo,Sensor/Transductor,0.5,6048000,Paola Gómez,Cerrada
OT-001760,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-05-22,Correctivo,Accesorio,1.1,2381000,Paola Gómez,En proceso
OT-001761,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-08-01,Correctivo,Mecánica,8.2,5358000,Laura Martínez,Cerrada
OT-001762,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-09-26,Correctivo,Sensor/Transductor,7.6,2421000,Andrés Peña,Cerrada
OT-001763,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-12-07,Correctivo,Software,5.2,2038000,Jhon Castro,Cerrada
OT-001764,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-02-15,Correctivo,Calibración,3.0,5037000,Sandra López,Cerrada
OT-001765,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-03-23,Correctivo,Mecánica,1.8,4200000,Laura Martínez,Cerrada
OT-001766,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-03-28,Correctivo,Accesorio,0.5,29310000,Andrés Peña,En proceso
OT-001767,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-05-30,Correctivo,Calibración,0.9,3452000,Paola Gómez,Cerrada
OT-001768,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-08-24,Correctivo,Desgaste,1.8,8121000,Miguel Torres,Cerrada
OT-001769,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-08-31,Correctivo,Desgaste,1.1,917000,Miguel Torres,Cerrada
OT-001770,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-10-13,Correctivo,Eléctrica,5.0,2640000,Carlos Rodríguez,Cerrada
OT-001771,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-12-15,Correctivo,Eléctrica,6.6,18453000,Miguel Torres,Cerrada
OT-001772,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2021-12-28,Preventivo,PM Programado,1.6,804982,Sandra López,Pendiente
OT-001773,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-03-25,Preventivo,PM Programado,1.7,1027635,Jhon Castro,Pendiente
OT-001774,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-06-29,Preventivo,PM Programado,2.8,592750,Paola Gómez,Pendiente
OT-001775,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-09-21,Preventivo,PM Programado,2.5,646970,Laura Martínez,Cerrada
OT-001776,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-12-24,Preventivo,PM Programado,2.8,932435,Carlos Rodríguez,Cerrada
OT-001777,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-03-21,Preventivo,PM Programado,1.8,964575,Laura Martínez,Cerrada
OT-001778,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-06-18,Preventivo,PM Programado,2.8,401889,Jhon Castro,Cerrada
OT-001779,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-09-28,Preventivo,PM Programado,3.9,454573,Diana Vargas,Cerrada
OT-001780,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-12-15,Preventivo,PM Programado,2.7,560129,Diana Vargas,Cerrada
OT-001781,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-03-16,Preventivo,PM Programado,4.0,779225,Diana Vargas,Cerrada
OT-001782,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-06-16,Preventivo,PM Programado,3.2,610686,Diana Vargas,Cerrada
OT-001783,BIO-0066,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-09-20,Preventivo,PM Programado,3.2,1154462,Andrés Peña,Cerrada
OT-001784,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-01-11,Correctivo,Desgaste,6.6,1973000,Sandra López,Cerrada
OT-001785,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-03-21,Correctivo,Sensor/Transductor,1.3,5607000,Andrés Peña,Cerrada
OT-001786,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-05-29,Correctivo,Calibración,6.3,2764000,Miguel Torres,Cerrada
OT-001787,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-06-18,Correctivo,Accesorio,29.5,2862000,Laura Martínez,Cerrada
OT-001788,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-08-22,Correctivo,Desgaste,2.9,966000,Andrés Peña,Cerrada
OT-001789,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-09-16,Correctivo,Software,7.0,3577000,Andrés Peña,Cerrada
OT-001790,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-09-21,Correctivo,Accesorio,0.5,29671000,Paola Gómez,Cerrada
OT-001791,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-11-20,Correctivo,Software,1.5,3106000,Jhon Castro,Cerrada
OT-001792,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-11-20,Correctivo,Sensor/Transductor,6.5,1098000,Sandra López,Cerrada
OT-001793,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-12-02,Correctivo,Eléctrica,3.5,28731000,Jhon Castro,Cerrada
OT-001794,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-03-24,Correctivo,Sensor/Transductor,10.6,14622000,Diana Vargas,Cerrada
OT-001795,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-08-19,Correctivo,Sensor/Transductor,4.5,1160000,Andrés Peña,Cerrada
OT-001796,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-09-20,Correctivo,Eléctrica,3.8,3287000,Sandra López,Cerrada
OT-001797,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-10-17,Correctivo,Calibración,2.6,2588000,Sandra López,Cerrada
OT-001798,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-11-30,Correctivo,Software,0.5,3269000,Andrés Peña,Cerrada
OT-001799,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-12-17,Correctivo,Eléctrica,8.3,2783000,Miguel Torres,Cerrada
OT-001800,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-01-12,Correctivo,Mecánica,0.9,19194000,Jhon Castro,Cerrada
OT-001801,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-04-08,Correctivo,Accesorio,5.4,4798000,Sandra López,Cerrada
OT-001802,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-07-08,Correctivo,Mecánica,3.6,1343000,Paola Gómez,Cerrada
OT-001803,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-07-17,Correctivo,Eléctrica,1.0,6556000,Jhon Castro,Cerrada
OT-001804,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-07-20,Correctivo,Sensor/Transductor,16.5,3551000,Diana Vargas,Cerrada
OT-001805,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-08-09,Correctivo,Eléctrica,1.0,1101000,Jhon Castro,Cerrada
OT-001806,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-08-13,Correctivo,Accesorio,4.0,6490000,Miguel Torres,Cerrada
OT-001807,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-08-15,Correctivo,Sensor/Transductor,19.4,2411000,Sandra López,Cerrada
OT-001808,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-11-30,Correctivo,Sensor/Transductor,15.6,7980000,Andrés Peña,Cerrada
OT-001809,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2021-12-26,Preventivo,PM Programado,1.2,664467,Miguel Torres,Cerrada
OT-001810,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-03-30,Preventivo,PM Programado,2.6,551002,Paola Gómez,Cerrada
OT-001811,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-07-05,Preventivo,PM Programado,1.9,559399,Diana Vargas,Cerrada
OT-001812,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-10-02,Preventivo,PM Programado,2.7,597382,Jhon Castro,Cerrada
OT-001813,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-12-26,Preventivo,PM Programado,3.8,756524,Diana Vargas,Cerrada
OT-001814,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-03-22,Preventivo,PM Programado,3.5,1040249,Miguel Torres,Cerrada
OT-001815,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-06-22,Preventivo,PM Programado,2.6,613708,Miguel Torres,Pendiente
OT-001816,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-09-28,Preventivo,PM Programado,1.4,1027726,Laura Martínez,Cerrada
OT-001817,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-12-26,Preventivo,PM Programado,2.0,1052196,Miguel Torres,Cerrada
OT-001818,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-03-15,Preventivo,PM Programado,2.2,1199076,Miguel Torres,Cerrada
OT-001819,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-06-19,Preventivo,PM Programado,3.5,896541,Laura Martínez,Cerrada
OT-001820,BIO-0067,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-09-16,Preventivo,PM Programado,3.9,632193,Laura Martínez,Cerrada
OT-001821,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-01-09,Correctivo,Software,33.3,10457000,Diana Vargas,Cerrada
OT-001822,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-05-19,Correctivo,Eléctrica,6.6,366000,Diana Vargas,Cerrada
OT-001823,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-06-08,Correctivo,Desgaste,1.1,9961000,Jhon Castro,Cerrada
OT-001824,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-07-03,Correctivo,Eléctrica,2.0,1159000,Jhon Castro,Cerrada
OT-001825,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-08-29,Correctivo,Mecánica,3.3,1509000,Jhon Castro,Cerrada
OT-001826,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-09-10,Correctivo,Eléctrica,7.6,7858000,Laura Martínez,Cerrada
OT-001827,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-09-24,Correctivo,Accesorio,6.2,2912000,Sandra López,Cerrada
OT-001828,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-10-17,Correctivo,Software,0.5,1705000,Miguel Torres,Cerrada
OT-001829,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-11-19,Correctivo,Mecánica,2.6,676000,Laura Martínez,Cerrada
OT-001830,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-01-05,Correctivo,Eléctrica,8.6,7458000,Miguel Torres,Cerrada
OT-001831,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-06-02,Correctivo,Software,0.7,1223000,Sandra López,Cerrada
OT-001832,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-07-11,Correctivo,Sensor/Transductor,0.5,1254000,Jhon Castro,Cerrada
OT-001833,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-11-04,Correctivo,Sensor/Transductor,19.5,1075000,Jhon Castro,Cerrada
OT-001834,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-01-31,Correctivo,Accesorio,0.5,927000,Miguel Torres,Cerrada
OT-001835,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-06-04,Correctivo,Eléctrica,3.2,2450000,Diana Vargas,Cerrada
OT-001836,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-06-04,Correctivo,Eléctrica,8.8,1886000,Paola Gómez,Cerrada
OT-001837,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2021-12-29,Preventivo,PM Programado,1.0,1044849,Laura Martínez,Cerrada
OT-001838,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-03-26,Preventivo,PM Programado,1.3,774942,Andrés Peña,Cerrada
OT-001839,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-07-05,Preventivo,PM Programado,2.9,433702,Diana Vargas,Cerrada
OT-001840,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-09-29,Preventivo,PM Programado,1.3,355122,Jhon Castro,Cerrada
OT-001841,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-12-28,Preventivo,PM Programado,2.6,895360,Andrés Peña,Pendiente
OT-001842,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-03-25,Preventivo,PM Programado,3.4,815685,Jhon Castro,Cerrada
OT-001843,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-06-29,Preventivo,PM Programado,3.4,903454,Carlos Rodríguez,Pendiente
OT-001844,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-09-23,Preventivo,PM Programado,1.2,815549,Diana Vargas,Cerrada
OT-001845,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-12-22,Preventivo,PM Programado,3.9,1090258,Miguel Torres,Cerrada
OT-001846,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-03-18,Preventivo,PM Programado,3.5,748212,Diana Vargas,Pendiente
OT-001847,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-06-21,Preventivo,PM Programado,3.3,1041919,Jhon Castro,Cerrada
OT-001848,BIO-0068,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-09-14,Preventivo,PM Programado,1.4,762301,Carlos Rodríguez,Cerrada
OT-001849,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-01-27,Correctivo,Software,20.4,225000,Sandra López,Cerrada
OT-001850,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-02-27,Correctivo,Sensor/Transductor,7.0,11382000,Diana Vargas,Cerrada
OT-001851,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-03-11,Correctivo,Calibración,38.4,857000,Diana Vargas,Cerrada
OT-001852,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-09-29,Correctivo,Accesorio,0.5,2519000,Andrés Peña,Cerrada
OT-001853,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-10-02,Correctivo,Sensor/Transductor,2.5,1401000,Andrés Peña,Cerrada
OT-001854,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-11-08,Correctivo,Mecánica,0.9,5657000,Jhon Castro,Cerrada
OT-001855,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-11-11,Correctivo,Mecánica,0.6,807000,Andrés Peña,Cerrada
OT-001856,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2022-12-07,Correctivo,Eléctrica,1.3,2715000,Paola Gómez,Cerrada
OT-001857,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-03-03,Correctivo,Accesorio,11.0,28996000,Andrés Peña,Cerrada
OT-001858,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-03-09,Correctivo,Software,8.3,4031000,Miguel Torres,Cerrada
OT-001859,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-06-21,Correctivo,Calibración,13.4,947000,Diana Vargas,Cerrada
OT-001860,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-07-02,Correctivo,Accesorio,10.3,4257000,Laura Martínez,Cerrada
OT-001861,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-07-06,Correctivo,Accesorio,6.8,1993000,Sandra López,Cerrada
OT-001862,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-08-08,Correctivo,Mecánica,2.8,6166000,Carlos Rodríguez,Cerrada
OT-001863,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-12-06,Correctivo,Mecánica,11.6,4577000,Jhon Castro,Cerrada
OT-001864,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2023-12-21,Correctivo,Eléctrica,10.3,3630000,Miguel Torres,Cerrada
OT-001865,BIO-0069,Equipo de Anestesia,Quirófano,Crítico,GE Datex,2024-02-10,Correctivo,Sensor/Transductor,3.4,3859000,Laura Martínez,En proceso
